annotator	bunch	filename	mark	label	offset1	offset2	span
y	ann-2f-clean	es-S1137-66272014000300015-1.ann	T31	MORFOLOGIA_NEOPLASIA	333	361	carcinoma ductal infiltrante
y	ann-2f-clean	es-S1137-66272014000300015-1.ann	T33	MORFOLOGIA_NEOPLASIA	794	822	carcinoma ductal infiltrante
y	ann-2f-clean	es-S1137-66272014000300015-1.ann	T37	MORFOLOGIA_NEOPLASIA	140	146	Cáncer
y	ann-2f-clean	es-S0210-48062009000200018-1.ann	T6	MORFOLOGIA_NEOPLASIA	3030	3039	neoplasia
y	ann-2f-clean	es-S0210-48062009000200018-1.ann	T33	MORFOLOGIA_NEOPLASIA	3449	3454	tumor
y	ann-2f-clean	es-S0210-48062009000200018-1.ann	T34	MORFOLOGIA_NEOPLASIA	3468	3491	adenocarcinoma mucinoso
y	ann-2f-clean	es-S1130-14732009000600006-1.ann	T6	MORFOLOGIA_NEOPLASIA	538	548	metástasis
y	ann-2f-clean	es-S1130-14732009000600006-1.ann	T7	MORFOLOGIA_NEOPLASIA	550	557	mieloma
y	ann-2f-clean	es-S1130-14732009000600006-1.ann	T8	MORFOLOGIA_NEOPLASIA	560	570	hemangioma
y	ann-2f-clean	es-S1130-14732009000600006-1.ann	T14	MORFOLOGIA_NEOPLASIA	1789	1809	hemangioma cavernoso
y	ann-2f-clean	es-S1130-01082009000500013-1.ann	T7	MORFOLOGIA_NEOPLASIA	79	104	leucemia linfoide crónica
y	ann-2f-clean	es-S1130-01082009000500013-1.ann	T9	MORFOLOGIA_NEOPLASIA	106	116	meningioma
y	ann-2f-clean	es-S1130-01082009000500013-1.ann	T23	MORFOLOGIA_NEOPLASIA	1284	1313	enfermedad linfoproliferativa
y	ann-2f-clean	es-S0365-66912007000300011-1.ann	T32	MORFOLOGIA_NEOPLASIA	2751	2768	Nevus epidérmicos
y	ann-2f-clean	es-S0365-66912007000300011-1.ann	T33	MORFOLOGIA_NEOPLASIA	2771	2782	hemangiomas
y	ann-2f-clean	es-S1698-44472004000400011-1.ann	T22	MORFOLOGIA_NEOPLASIA	1090	1108	odontoma compuesto
y	ann-2f-clean	es-S1698-44472004000400011-1.ann	T23	MORFOLOGIA_NEOPLASIA	1535	1553	odontoma compuesto
y	ann-2f-clean	es-S1698-44472004000400011-1.ann	T25	MORFOLOGIA_NEOPLASIA	1450	1455	tumor
y	ann-2f-clean	es-S1130-05582008000400007-2.ann	T3	MORFOLOGIA_NEOPLASIA	548	558	hemangioma
y	ann-2f-clean	es-S0210-48062007000400013-1.ann	T1	MORFOLOGIA_NEOPLASIA	37	64	carcinoma papilar urotelial
y	ann-2f-clean	es-S1130-14732006000200011-1.ann	T14	MORFOLOGIA_NEOPLASIA	1477	1487	metástasis
y	ann-2f-clean	es-S1130-14732006000200011-1.ann	T20	MORFOLOGIA_NEOPLASIA	1469	1474	tumor
y	ann-2f-clean	es-S1130-05582008000400004-1.ann	T4	MORFOLOGIA_NEOPLASIA	106	116	metástasis
y	ann-2f-clean	es-S1130-05582008000400004-1.ann	T6	MORFOLOGIA_NEOPLASIA	125	130	tumor
y	ann-2f-clean	es-S1130-05582008000400004-1.ann	T13	MORFOLOGIA_NEOPLASIA	583	588	tumor
y	ann-2f-clean	es-S1130-05582008000400004-1.ann	T14	MORFOLOGIA_NEOPLASIA	682	687	tumor
y	ann-2f-clean	es-S1130-05582008000400004-1.ann	T19	MORFOLOGIA_NEOPLASIA	1082	1091	carcinoma
y	ann-2f-clean	es-S1130-05582008000400004-1.ann	T27	MORFOLOGIA_NEOPLASIA	1082	1091	carcinoma
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T14	MORFOLOGIA_NEOPLASIA	2020	2025	tumor
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T38	MORFOLOGIA_NEOPLASIA	1146	1156	metástasis
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T40	MORFOLOGIA_NEOPLASIA	1160	1166	cáncer
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T46	MORFOLOGIA_NEOPLASIA	2167	2184	carcinoma papilar
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T47	MORFOLOGIA_NEOPLASIA	2241	2276	carcinoma mixto papilar y folicular
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T48	MORFOLOGIA_NEOPLASIA	2495	2500	tumor
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T49	MORFOLOGIA_NEOPLASIA	2726	2731	tumor
y	ann-2f-clean	es-S1137-66272014000200011-1.ann	T51	MORFOLOGIA_NEOPLASIA	3322	3332	metástasis
y	ann-2f-clean	es-S0210-48062007001000004-1.ann	T15	MORFOLOGIA_NEOPLASIA	534	539	tumor
y	ann-2f-clean	es-S0210-48062007001000004-1.ann	T19	MORFOLOGIA_NEOPLASIA	1115	1136	Carcinoma Embrionario
y	ann-2f-clean	es-S0210-48062007001000004-1.ann	T21	MORFOLOGIA_NEOPLASIA	1244	1265	carcinoma embrionario
y	ann-2f-clean	es-S0210-48062007001000004-1.ann	T26	MORFOLOGIA_NEOPLASIA	2394	2421	tumor de células germinales
y	ann-2f-clean	es-S0210-48062007001000004-1.ann	T27	MORFOLOGIA_NEOPLASIA	2530	2546	Seminoma clásico
y	ann-2f-clean	es-S0210-48062007001000004-1.ann	T28	MORFOLOGIA_NEOPLASIA	2815	2820	tumor
y	ann-2f-clean	es-S0210-48062007001000004-1.ann	T34	MORFOLOGIA_NEOPLASIA	733	738	tumor
y	ann-2f-clean	es-S0212-71992006000100008-1.ann	T24	MORFOLOGIA_NEOPLASIA	2690	2704	tumor germinal
y	ann-2f-clean	es-S0212-71992006000100008-1.ann	T25	MORFOLOGIA_NEOPLASIA	2710	2726	seminoma clásico
y	ann-2f-clean	es-S0212-71992006000100008-1.ann	T28	MORFOLOGIA_NEOPLASIA	3023	3028	tumor
y	15	es-S1130-63432013000500013-1.ann	T1	MORFOLOGIA_NEOPLASIA	996	999	HCC
y	15	es-S1130-63432013000500013-1.ann	T7	MORFOLOGIA_NEOPLASIA	448	451	HCC
y	15	es-S1130-63432013000500013-1.ann	T8	MORFOLOGIA_NEOPLASIA	375	378	HCC
y	15	es-S1130-14732006000400007-1.ann	T4	MORFOLOGIA_NEOPLASIA	3426	3438	plasmocitoma
y	15	es-S1130-14732006000400007-1.ann	T8	MORFOLOGIA_NEOPLASIA	953	960	mieloma
y	15	es-S1130-14732006000400007-1.ann	T10	MORFOLOGIA_NEOPLASIA	526	538	plasmocitoma
y	15	es-S1130-14732006000400007-1.ann	T12	MORFOLOGIA_NEOPLASIA	170	182	plasmocitoma
y	15	es-S1130-14732005000200009-1.ann	T1	MORFOLOGIA_NEOPLASIA	746	753	lipomas
y	15	es-S1130-14732009000300006-1.ann	T1	MORFOLOGIA_NEOPLASIA	3223	3238	quiste dermoide
y	15	es-S1130-14732009000300006-1.ann	T6	MORFOLOGIA_NEOPLASIA	1015	1030	quiste dermoide
y	15	es-S1130-05582017000200119-1.ann	T3	MORFOLOGIA_NEOPLASIA	1519	1551	teratoma quístico maduro benigno
y	15	es-S1130-05582017000200119-1.ann	T4	MORFOLOGIA_NEOPLASIA	982	999	teratoma quístico
y	15	es-S1130-63432015000200008-1.ann	T15	MORFOLOGIA_NEOPLASIA	284	298	adenocarcinoma
y	15	es-S1130-63432015000200008-1.ann	T16	MORFOLOGIA_NEOPLASIA	230	239	neoplasia
y	15	es-S1130-05582017000100044-2.ann	T5	MORFOLOGIA_NEOPLASIA	246	259	paraganglioma
y	15	es-S1130-05582017000100044-2.ann	T7	MORFOLOGIA_NEOPLASIA	102	123	paraganglioma yugular
y	15	es-S1130-05582017000100044-2.ann	T8	MORFOLOGIA_NEOPLASIA	49	63	paragangliomas
y	15	es-S1130-14732011000300008-1.ann	T12	MORFOLOGIA_NEOPLASIA	70	93	meningioma transicional
y	15	es-S1130-14732005000200003-1.ann	T10	MORFOLOGIA_NEOPLASIA	862	879	angioma cavernoso
y	15	es-S1130-14732005000200003-1.ann	T20	MORFOLOGIA_NEOPLASIA	262	269	angioma
y	15	es-S1130-14732005000200003-1.ann	T21	MORFOLOGIA_NEOPLASIA	127	144	angioma cavernoso
y	15	es-S1130-14732005000200003-1.ann	T23	MORFOLOGIA_NEOPLASIA	43	53	cavernomas
y	15	es-S1130-14732005000200003-1.ann	T7	MORFOLOGIA_NEOPLASIA	805	814	cavernoma
y	15	es-S1130-63432013000100011-1.ann	T17	MORFOLOGIA_NEOPLASIA	99	113	adenocarcinoma
y	15	es-S1130-63432013000100011-1.ann	T24	MORFOLOGIA_NEOPLASIA	148	158	metástasis
y	15	es-S1130-63432014000200011-1.ann	T1	MORFOLOGIA_NEOPLASIA	3414	3418	LCCT
y	15	es-S1130-63432015000400006-1.ann	T30	MORFOLOGIA_NEOPLASIA	265	286	carcinoma epidermoide
y	15	es-S1130-63432015000400006-1.ann	T51	MORFOLOGIA_NEOPLASIA	265	274	carcinoma
y	15	es-S1130-14732005000600007-1.ann	T3	MORFOLOGIA_NEOPLASIA	1314	1332	meningioma atípico
y	15	es-S1130-14732005000600007-1.ann	T4	MORFOLOGIA_NEOPLASIA	1303	1308	tumor
y	15	es-S1130-63432013000500014-1.ann	T5	MORFOLOGIA_NEOPLASIA	42	45	LLC
y	15	es-S1130-14732005000400006-1.ann	T1	MORFOLOGIA_NEOPLASIA	2122	2132	metástasis
y	15	es-S1130-14732005000400006-1.ann	T3	MORFOLOGIA_NEOPLASIA	1917	1944	carcinoma de células claras
y	15	es-S1130-14732005000400006-1.ann	T4	MORFOLOGIA_NEOPLASIA	1903	1944	metástasis de carcinoma de células claras
y	15	es-S1130-14732005000400006-1.ann	T6	MORFOLOGIA_NEOPLASIA	1197	1208	astrocitoma
y	15	es-S1130-14732005000400006-1.ann	T7	MORFOLOGIA_NEOPLASIA	1129	1139	ependimoma
y	15	es-S1130-14732005000400006-1.ann	T18	MORFOLOGIA_NEOPLASIA	1903	1913	metástasis
y	15	es-S1130-14732005000400006-1.ann	T19	MORFOLOGIA_NEOPLASIA	1917	1926	carcinoma
y	15	es-S1130-14732005000400006-1.ann	T21	MORFOLOGIA_NEOPLASIA	1903	1926	metástasis de carcinoma
y	15	es-S1130-05582017000200105-1.ann	T1	MORFOLOGIA_NEOPLASIA	1942	1945	SEE
y	15	es-S1130-05582017000200105-1.ann	T4	MORFOLOGIA_NEOPLASIA	1791	1801	metástasis
y	15	es-S1130-14732006000400005-1.ann	T1	MORFOLOGIA_NEOPLASIA	2159	2171	glioblastoma
y	15	es-S1130-14732006000400005-1.ann	T4	MORFOLOGIA_NEOPLASIA	1735	1747	glioblastoma
y	15	es-S1130-14732006000400005-1.ann	T5	MORFOLOGIA_NEOPLASIA	1435	1441	glioma
y	15	es-S1130-14732006000400005-1.ann	T8	MORFOLOGIA_NEOPLASIA	924	947	glioblastoma multiforme
y	15	es-S1130-14732006000400005-1.ann	T9	MORFOLOGIA_NEOPLASIA	669	675	glioma
y	15	es-S1130-14732006000400005-1.ann	T11	MORFOLOGIA_NEOPLASIA	400	412	glioblastoma
y	15	es-S1130-14732006000400005-1.ann	T21	MORFOLOGIA_NEOPLASIA	1686	1691	tumor
y	15	es-S1130-05582017000300150-3.ann	T3	MORFOLOGIA_NEOPLASIA	172	185	ameloblastoma
y	15	es-S1130-63432013000500017-1.ann	T8	MORFOLOGIA_NEOPLASIA	51	71	LMC BCR-ABL positivo
y	15	es-S1130-14732005000500006-1.ann	T8	MORFOLOGIA_NEOPLASIA	75	103	leucemia linfoblástica aguda
y	15	es-S1130-14732005000300004-1.ann	T5	MORFOLOGIA_NEOPLASIA	2281	2294	condrosarcoma
y	15	es-S1130-05582017000300150-2.ann	T1	MORFOLOGIA_NEOPLASIA	392	405	ameloblastoma
y	15	es-S1130-05582017000300150-2.ann	T4	MORFOLOGIA_NEOPLASIA	972	984	neoformación
y	15	es-S1130-63432014000600009-1.ann	T15	MORFOLOGIA_NEOPLASIA	457	466	neoplasia
y	15	es-S1130-63432015000100008-1.ann	T11	MORFOLOGIA_NEOPLASIA	37	46	neoplasia
y	18	es-S1139-76322014000100006-1.ann	T1	MORFOLOGIA_NEOPLASIA	466	477	mastocitoma
y	18	es-S1139-76322013000500010-1.ann	T14	MORFOLOGIA_NEOPLASIA	127	141	tumor de Wilms
y	18	es-S1139-76322012000300009-1.ann	T1	MORFOLOGIA_NEOPLASIA	1545	1564	linfagioma quístico
y	18	es-S1139-76322009000500006-1.ann	T6	MORFOLOGIA_NEOPLASIA	1153	1160	adenoma
y	18	es-S1139-76322009000500006-1.ann	T8	MORFOLOGIA_NEOPLASIA	928	944	craneofaringioma
y	18	es-S1139-76322009000500006-1.ann	T13	MORFOLOGIA_NEOPLASIA	1659	1666	tumores
y	18	es-S1139-76322009000500006-1.ann	T14	MORFOLOGIA_NEOPLASIA	1493	1500	adenoma
y	18	es-S1137-66272014000200013-1.ann	T7	MORFOLOGIA_NEOPLASIA	179	188	carcinoma
y	18	es-S1137-66272016000200010-1.ann	T6	MORFOLOGIA_NEOPLASIA	493	510	neoplasia maligna
y	18	es-S1139-76322010000300008-1.ann	T1	MORFOLOGIA_NEOPLASIA	1080	1093	osteocondroma
y	18	es-S1137-66272015000300014-1.ann	T19	MORFOLOGIA_NEOPLASIA	96	110	adenocarcinoma
y	18	es-S1139-76322010000600010-1.ann	T13	MORFOLOGIA_NEOPLASIA	1048	1060	neoformativo
y	18	es-S1137-66272016000200015-1.ann	T1	MORFOLOGIA_NEOPLASIA	1902	1906	GIST
y	18	es-S1137-66272016000200015-1.ann	T2	MORFOLOGIA_NEOPLASIA	1780	1802	enfermedad metastásica
y	18	es-S1137-66272016000200015-1.ann	T13	MORFOLOGIA_NEOPLASIA	1791	1802	metastásica
y	18	es-S1137-66272015000300013-1.ann	T1	MORFOLOGIA_NEOPLASIA	2032	2042	metástasis
y	18	es-S1137-66272015000300013-1.ann	T6	MORFOLOGIA_NEOPLASIA	1532	1550	carcinoma escamoso
y	18	es-S1137-66272015000300013-1.ann	T7	MORFOLOGIA_NEOPLASIA	1300	1310	schwannoma
y	18	es-S1137-66272015000300013-1.ann	T8	MORFOLOGIA_NEOPLASIA	1312	1322	meningioma
y	18	es-S1137-66272015000300013-1.ann	T9	MORFOLOGIA_NEOPLASIA	1325	1335	metástasis
y	18	es-S1137-66272015000300013-1.ann	T15	MORFOLOGIA_NEOPLASIA	50	68	carcinoma escamoso
y	18	es-S1137-66272015000300013-1.ann	T22	MORFOLOGIA_NEOPLASIA	50	59	carcinoma
y	18	es-S1137-66272015000300013-1.ann	T23	MORFOLOGIA_NEOPLASIA	334	343	carcinoma
y	18	es-S1137-66272015000300013-1.ann	T24	MORFOLOGIA_NEOPLASIA	1532	1541	carcinoma
y	18	es-S1137-66272014000100021-1.ann	T3	MORFOLOGIA_NEOPLASIA	2448	2475	histiocitosis de Langerhans
y	18	es-S1137-66272014000100021-1.ann	T18	MORFOLOGIA_NEOPLASIA	1734	1746	broncoscopia
y	16	es-S1134-80462004000600007-1.ann	T11	MORFOLOGIA_NEOPLASIA	326	368	linfoma de Hodgkin tipo esclerosis nodular
y	16	es-S1131-57682003000300008-1.ann	T2	MORFOLOGIA_NEOPLASIA	3953	3972	sarcoma del estroma
y	16	es-S1131-57682003000300008-1.ann	T3	MORFOLOGIA_NEOPLASIA	3884	3903	sarcoma fusocelular
y	16	es-S1131-57682003000300008-1.ann	T38	MORFOLOGIA_NEOPLASIA	3884	3891	sarcoma
y	16	es-S1131-57682003000300008-1.ann	T39	MORFOLOGIA_NEOPLASIA	3953	3960	sarcoma
y	16	es-S1130-63432016000400011-1.ann	T2	MORFOLOGIA_NEOPLASIA	2601	2615	carcinomatosis
y	16	es-S1130-63432016000400011-1.ann	T21	MORFOLOGIA_NEOPLASIA	60	74	adenocarcinoma
y	16	es-S1134-80462005000300007-1.ann	T9	MORFOLOGIA_NEOPLASIA	333	340	angioma
y	16	es-S1131-57682003000400014-1.ann	T2	MORFOLOGIA_NEOPLASIA	1686	1707	carcinoma epidermoide
y	16	es-S1131-57682003000400014-1.ann	T3	MORFOLOGIA_NEOPLASIA	1259	1280	carcinoma epidermoide
y	16	es-S1131-57682003000400014-1.ann	T11	MORFOLOGIA_NEOPLASIA	1259	1268	carcinoma
y	16	es-S1131-57682003000400014-1.ann	T12	MORFOLOGIA_NEOPLASIA	1686	1695	carcinoma
y	16	es-S1131-57682003000400014-1.ann	T13	MORFOLOGIA_NEOPLASIA	1361	1373	neoformación
y	16	es-S1131-57682003000400014-1.ann	T14	MORFOLOGIA_NEOPLASIA	1485	1497	neoformación
y	16	es-S1134-80462014000500004-1.ann	T30	MORFOLOGIA_NEOPLASIA	3677	3689	neoformación
y	16	es-S1134-80462014000500004-1.ann	T31	MORFOLOGIA_NEOPLASIA	3782	3794	neoformación
y	16	es-S1135-76062010000300006-1.ann	T1	MORFOLOGIA_NEOPLASIA	790	795	tumor
y	16	es-S1132-62552015000100006-1.ann	T1	MORFOLOGIA_NEOPLASIA	4117	4155	Histiocitosis de células de Langerhans
y	16	es-S1132-62552015000100006-1.ann	T4	MORFOLOGIA_NEOPLASIA	2908	2923	Histiocitosis X
y	16	es-S1132-62552015000100006-1.ann	T27	MORFOLOGIA_NEOPLASIA	3020	3032	broncoscopia
y	16	es-S1134-80462006000600005-1.ann	T3	MORFOLOGIA_NEOPLASIA	1426	1429	LLA
y	16	es-S1134-80462006000600005-1.ann	T6	MORFOLOGIA_NEOPLASIA	1062	1065	LLA
y	16	es-S1134-80462006000600005-1.ann	T7	MORFOLOGIA_NEOPLASIA	1032	1060	leucemia linfoblástica aguda
y	4	es-S0210-48062009000600017-1.ann	T22	MORFOLOGIA_NEOPLASIA	2592	2601	miomatoso
y	4	es-S0210-48062009000200017-1.ann	T3	MORFOLOGIA_NEOPLASIA	1773	1778	tumor
y	4	es-S0210-48062009000200017-1.ann	T5	MORFOLOGIA_NEOPLASIA	1528	1558	adenocarcinoma tipo intestinal
y	4	es-S0210-48062009000200017-1.ann	T9	MORFOLOGIA_NEOPLASIA	1147	1161	adenocarcinoma
y	4	es-S0210-48062009000200017-1.ann	T21	MORFOLOGIA_NEOPLASIA	1245	1255	metástasis
y	4	es-S0210-48062009000200017-1.ann	T25	MORFOLOGIA_NEOPLASIA	2185	2190	tumor
y	4	es-S0210-48062009000900019-1.ann	T2	MORFOLOGIA_NEOPLASIA	2842	2854	fibrosarcoma
y	4	es-S0210-48062009000900019-1.ann	T3	MORFOLOGIA_NEOPLASIA	2804	2811	sarcoma
y	4	es-S0210-48062009000900019-1.ann	T10	MORFOLOGIA_NEOPLASIA	1717	1724	sarcoma
y	4	es-S0210-48062009000900019-1.ann	T33	MORFOLOGIA_NEOPLASIA	1086	1096	metástasis
y	4	es-S0210-48062009000600016-1.ann	T6	MORFOLOGIA_NEOPLASIA	467	500	carcinoma renal de células claras
y	4	es-S0210-48062009000600016-1.ann	T9	MORFOLOGIA_NEOPLASIA	90	95	tumor
y	4	es-S0210-48062009000600016-1.ann	T14	MORFOLOGIA_NEOPLASIA	467	476	carcinoma
y	4	es-S0210-48062007000700015-1.ann	T11	MORFOLOGIA_NEOPLASIA	141	168	carcinoma papilar urotelial
y	4	es-S0210-48062007000700015-1.ann	T22	MORFOLOGIA_NEOPLASIA	141	150	carcinoma
y	4	es-S0210-48062009000900017-1.ann	T3	MORFOLOGIA_NEOPLASIA	1075	1084	neoplasia
y	4	es-S0210-48062007001000013-1.ann	T3	MORFOLOGIA_NEOPLASIA	3184	3193	neoplasia
y	4	es-S0210-48062007001000013-1.ann	T5	MORFOLOGIA_NEOPLASIA	2946	2954	teratoma
y	4	es-S0210-48062007001000013-1.ann	T6	MORFOLOGIA_NEOPLASIA	2929	2943	coriocarcinoma
y	4	es-S0210-48062007001000013-1.ann	T7	MORFOLOGIA_NEOPLASIA	2901	2927	tumor del seno endodérmico
y	4	es-S0210-48062007001000013-1.ann	T8	MORFOLOGIA_NEOPLASIA	2878	2899	carcinoma embrionario
y	4	es-S0210-48062007001000013-1.ann	T9	MORFOLOGIA_NEOPLASIA	2809	2826	neoplasia maligna
y	4	es-S0210-48062007001000013-1.ann	T50	MORFOLOGIA_NEOPLASIA	1315	1326	metastásica
y	4	es-S0210-48062007001000013-1.ann	T51	MORFOLOGIA_NEOPLASIA	1474	1485	metastásica
y	4	es-S0210-48062007001000013-1.ann	T52	MORFOLOGIA_NEOPLASIA	2060	2071	metastásica
y	4	es-S0210-48062007001000013-1.ann	T55	MORFOLOGIA_NEOPLASIA	1029	1039	metástasis
y	4	es-S0210-48062007001000013-1.ann	T56	MORFOLOGIA_NEOPLASIA	1092	1102	metástasis
y	4	es-S0210-48062007001000013-1.ann	T57	MORFOLOGIA_NEOPLASIA	1509	1519	metástasis
y	4	es-S0210-48062007001000013-1.ann	T58	MORFOLOGIA_NEOPLASIA	2129	2139	metástasis
y	4	es-S0210-48062007001000013-1.ann	T59	MORFOLOGIA_NEOPLASIA	3167	3177	metástasis
y	4	es-S0210-48062007001000013-1.ann	T63	MORFOLOGIA_NEOPLASIA	2878	2887	carcinoma
y	4	es-S0210-48062007000700016-1.ann	T1	MORFOLOGIA_NEOPLASIA	1083	1102	carcinoma urotelial
y	4	es-S0210-48062007000700016-1.ann	T2	MORFOLOGIA_NEOPLASIA	1059	1064	tumor
y	4	es-S0210-48062007000700016-1.ann	T12	MORFOLOGIA_NEOPLASIA	1083	1092	carcinoma
y	4	es-S0210-48062009000300017-1.ann	T1	MORFOLOGIA_NEOPLASIA	2841	2859	carcinoma escamoso
y	4	es-S0210-48062009000300017-1.ann	T7	MORFOLOGIA_NEOPLASIA	1656	1695	metástasis por un carcinoma epidermoide
y	4	es-S0210-48062009000300017-1.ann	T20	MORFOLOGIA_NEOPLASIA	1674	1695	carcinoma epidermoide
y	4	es-S0210-48062009000300017-1.ann	T21	MORFOLOGIA_NEOPLASIA	1656	1666	metástasis
y	4	es-S0210-48062009000300017-1.ann	T22	MORFOLOGIA_NEOPLASIA	2356	2366	metástasis
y	4	es-S0210-48062009000300017-1.ann	T23	MORFOLOGIA_NEOPLASIA	2421	2431	metástasis
y	4	es-S0210-48062009000300017-1.ann	T24	MORFOLOGIA_NEOPLASIA	1674	1683	carcinoma
y	4	es-S0210-48062009000300017-1.ann	T25	MORFOLOGIA_NEOPLASIA	2841	2850	carcinoma
y	4	es-S0210-48062007000100012-1.ann	T6	MORFOLOGIA_NEOPLASIA	983	1002	seminoma anaplásico
y	4	es-S0210-48062007000100012-1.ann	T7	MORFOLOGIA_NEOPLASIA	903	911	seminoma
y	4	es-S0210-48062007000100012-1.ann	T10	MORFOLOGIA_NEOPLASIA	577	586	neoplasia
y	4	es-S0210-48062007000100012-1.ann	T17	MORFOLOGIA_NEOPLASIA	1389	1399	metástasis
y	4	es-S0210-48062007000700017-1.ann	T4	MORFOLOGIA_NEOPLASIA	1739	1761	carcinoma micropapilar
y	4	es-S0210-48062007000700017-1.ann	T7	MORFOLOGIA_NEOPLASIA	516	533	carcinoma in situ
y	4	es-S0210-48062007000700017-1.ann	T8	MORFOLOGIA_NEOPLASIA	415	432	carcinoma in situ
y	4	es-S0210-48062007000700017-1.ann	T10	MORFOLOGIA_NEOPLASIA	316	338	carcinoma transicional
y	4	es-S0210-48062007000700017-1.ann	T27	MORFOLOGIA_NEOPLASIA	1702	1712	metástasis
y	4	es-S0210-48062007000700017-1.ann	T28	MORFOLOGIA_NEOPLASIA	1960	1970	metástasis
y	4	es-S0210-48062007000700017-1.ann	T31	MORFOLOGIA_NEOPLASIA	316	325	carcinoma
y	4	es-S0210-48062007000700017-1.ann	T32	MORFOLOGIA_NEOPLASIA	415	424	carcinoma
y	4	es-S0210-48062007000700017-1.ann	T33	MORFOLOGIA_NEOPLASIA	516	525	carcinoma
y	4	es-S0210-48062007000700017-1.ann	T34	MORFOLOGIA_NEOPLASIA	1275	1284	carcinoma
y	4	es-S0210-48062007000700017-1.ann	T35	MORFOLOGIA_NEOPLASIA	1739	1748	carcinoma
y	4	es-S0210-48062009000600018-1.ann	T1	MORFOLOGIA_NEOPLASIA	2682	2700	carcinoma escamoso
y	4	es-S0210-48062009000600018-1.ann	T5	MORFOLOGIA_NEOPLASIA	1980	1998	carcinoma escamoso
y	4	es-S0210-48062009000600018-1.ann	T13	MORFOLOGIA_NEOPLASIA	1423	1441	carcinoma escamoso
y	4	es-S0210-48062009000600018-1.ann	T14	MORFOLOGIA_NEOPLASIA	1337	1355	carcinoma escamoso
y	4	es-S0210-48062009000600018-1.ann	T38	MORFOLOGIA_NEOPLASIA	1746	1756	metástasis
y	4	es-S0210-48062009000600018-1.ann	T40	MORFOLOGIA_NEOPLASIA	1337	1346	carcinoma
y	4	es-S0210-48062009000600018-1.ann	T41	MORFOLOGIA_NEOPLASIA	1423	1432	carcinoma
y	4	es-S0210-48062009000600018-1.ann	T42	MORFOLOGIA_NEOPLASIA	1980	1989	carcinoma
y	4	es-S0210-48062009000600018-1.ann	T43	MORFOLOGIA_NEOPLASIA	2682	2691	carcinoma
y	4	es-S0210-48062007001000016-1.ann	T7	MORFOLOGIA_NEOPLASIA	351	370	Carcinoma urotelial
y	4	es-S0210-48062007001000016-1.ann	T9	MORFOLOGIA_NEOPLASIA	218	235	Carcinoma in situ
y	4	es-S0210-48062007001000016-1.ann	T10	MORFOLOGIA_NEOPLASIA	170	205	Carcinoma de células transicionales
y	4	es-S0210-48062007001000016-1.ann	T12	MORFOLOGIA_NEOPLASIA	129	134	tumor
y	4	es-S0210-48062007001000016-1.ann	T22	MORFOLOGIA_NEOPLASIA	170	179	Carcinoma
y	4	es-S0210-48062007001000016-1.ann	T23	MORFOLOGIA_NEOPLASIA	218	227	Carcinoma
y	4	es-S0210-48062007001000016-1.ann	T24	MORFOLOGIA_NEOPLASIA	351	360	Carcinoma
y	4	es-S0210-48062007000500015-1.ann	T1	MORFOLOGIA_NEOPLASIA	3602	3616	adenocarcinoma
y	4	es-S0210-48062007000500015-1.ann	T4	MORFOLOGIA_NEOPLASIA	3061	3071	metástasis
y	4	es-S0210-48062007000500015-1.ann	T5	MORFOLOGIA_NEOPLASIA	2829	2835	cáncer
y	4	es-S0210-48062007001000004-4.ann	T2	MORFOLOGIA_NEOPLASIA	2483	2491	seminoma
y	4	es-S0210-48062007001000004-4.ann	T7	MORFOLOGIA_NEOPLASIA	1726	1734	Seminoma
y	4	es-S0210-48062007001000004-4.ann	T9	MORFOLOGIA_NEOPLASIA	1550	1559	neoplasia
y	4	es-S0210-48062007001000004-4.ann	T11	MORFOLOGIA_NEOPLASIA	1352	1360	Seminoma
y	4	es-S0210-48062007001000004-4.ann	T13	MORFOLOGIA_NEOPLASIA	1222	1230	Seminoma
y	4	es-S0210-48062007001000004-4.ann	T17	MORFOLOGIA_NEOPLASIA	955	960	tumor
y	4	es-S0210-48062007001000004-4.ann	T22	MORFOLOGIA_NEOPLASIA	131	140	neoplasia
y	4	es-S0210-48062007001000004-4.ann	T29	MORFOLOGIA_NEOPLASIA	1054	1064	metástasis
y	4	es-S0210-48062007001000004-4.ann	T31	MORFOLOGIA_NEOPLASIA	1222	1238	Seminoma clásico
y	4	es-S0210-48062007001000004-4.ann	T32	MORFOLOGIA_NEOPLASIA	1352	1368	Seminoma clásico
y	4	es-S0210-48062007001000004-4.ann	T33	MORFOLOGIA_NEOPLASIA	2483	2499	seminoma clásico
y	4	es-S0210-48062007001000004-4.ann	T35	MORFOLOGIA_NEOPLASIA	1764	1808	Neoplasia Intratubular de Células Germinales
y	4	es-S0210-48062009000400016-1.ann	T22	MORFOLOGIA_NEOPLASIA	288	302	Adenocarcinoma
y	4	es-S0210-48062009000400016-1.ann	T26	MORFOLOGIA_NEOPLASIA	37	51	adenocarcinoma
